,reviewer_id,listing_id,rating,location,facilities,service,mood,host,negative,positive,all_rating
32275,A866738431088890F0998246FE7B114B,93364,2,1,1,1,1,1,3.6,8.4,"2,1,1,1,1,1"
32276,5895E8525C206CA10FC8E34521CAE431,99766,4,1,1,1,1,1,2.555555556,13.55555556,"4,1,1,1,1,1"
32277,795B5A218D3BFB95EDDA085AA9BB113A,93344,5,1,1,1,1,1,4,15,"5,1,1,1,1,1"
32278,DA6FF8D6CBD0EEF6042119C8D0A9E4E2,93344,4,1,1,1,1,1,1,8,"4,1,1,1,1,1"
32279,C3E05D6C95BF37EE35EA2B4528503A06,93344,4,1,1,1,1,1,3.466666667,12.26666667,"4,1,1,1,1,1"
32280,B08E0FC2B8EB55BDF350C6B15895BF41,93344,4,-1,-1,-1,-1,-1,5.222222222,3,"4,-1,-1,-1,-1,-1"
32281,FEFF00E2C49E84DA893E11CA6F6F9F82,125274,5,1,1,1,1,1,1.625,14.5,"5,1,1,1,1,1"
32282,5A481B6BAC0D67B1DAF3EDB5329FB784,125274,4,1,1,1,1,1,2.8125,12.15625,"4,1,1,1,1,1"
32283,61D24CCFB71B3B7BF9156001AB62F3F4,125274,5,1,1,1,1,1,4.8,15.8,"5,1,1,1,1,1"
32284,B67E11F4EDF9E456538EEAD3E0AE6F17,673080,4,1,1,1,1,1,1.714285714,12.71428571,"4,1,1,1,1,1"
32285,09890767A2EEF0DA63A15F838EE606BC,673080,3,1,1,1,1,1,2.393939394,3.727272727,"3,1,1,1,1,1"
32286,A03C3FF79DE9002A0AD9F2C1C6B9EFB9,673080,4,1,1,1,1,1,5.142857143,13.57142857,"4,1,1,1,1,1"
32287,16B33B10E70F65163E40F751CAB62630,246797,4,1,1,1,1,1,3,8.272727273,"4,1,1,1,1,1"
32288,268FD04B13C6D03FAE62B58452BA2194,246797,4,1,1,1,1,1,4.625,12.625,"4,1,1,1,1,1"
32289,641F4CD7CB48AD1402CF91D464F751C2,246797,4,1,1,1,1,1,1.454545455,10.27272727,"4,1,1,1,1,1"
32290,71C258DC038AF6144CA6AEE0A8C11F82,246797,4,1,1,1,1,1,2.4,11,"4,1,1,1,1,1"
32291,419C57B2123BE7DA31E196D80E9A9CFD,93440,3,1,1,1,1,1,2,6.785714286,"3,1,1,1,1,1"
32292,C3F5C235FCF7C251A645BD65BCBA67E6,93440,3,1,1,1,1,1,1.571428571,11.28571429,"3,1,1,1,1,1"
32293,868B7708BE38D7E00F810366958D395E,93401,4,1,1,1,1,1,4.56,7.56,"4,1,1,1,1,1"
32294,5E98D462797E7CDD0DF1E3CA31627F2F,93401,3,1,1,1,1,1,2.7,7.8,"3,1,1,1,1,1"
32295,F28B419C36A1A4D806F7EF5DBDFD6907,93364,5,1,1,1,1,1,1.9,10.5,"5,1,1,1,1,1"
32296,0DBD7C49B2812B98F1CCE8AB504F5C51,93364,5,1,1,1,1,1,1.923076923,15,"5,1,1,1,1,1"
32297,622C8BCE4DC9BE2131E1B5AA46ACB0B3,93364,4,1,1,1,1,1,2.222222222,13,"4,1,1,1,1,1"
32298,691CF159458395C2F084B65DE6568789,247814,4,1,1,1,1,1,2.2,8,"4,1,1,1,1,1"
32299,8D42D5D38DCEB8054A2D6844471C0A85,247814,4,1,1,1,1,1,3.034482759,8.034482759,"4,1,1,1,1,1"
32300,F14EB3B2ECFA4E3ACEEEB181E40951BB,290978,4,1,1,1,1,1,2.214285714,11.57142857,"4,1,1,1,1,1"
32301,570EC5AA02F0BB7E7E96D23D7A605FD1,290978,4,1,1,1,1,1,2.142857143,12.28571429,"4,1,1,1,1,1"
32302,E5D22388AB58E96EF7F5DD675AF0E837,93517,5,1,1,1,1,1,3.909090909,16.27272727,"5,1,1,1,1,1"
32303,77017AFCA326016C754345AB537E5A4F,93333,3,1,1,1,1,1,4.071428571,8.214285714,"3,1,1,1,1,1"
32304,0A3A0AE2CD12D150AB71DFB75C4958B4,93333,4,1,1,1,1,1,3.125,9.375,"4,1,1,1,1,1"
32305,8D9353625CCD661978D8DCCE608307D4,93345,3,1,1,1,1,1,3.114285714,5,"3,1,1,1,1,1"
32306,4FA0D071B944158D1827B4067B2B24C1,93345,5,1,1,1,1,1,1.2,17.2,"5,1,1,1,1,1"
32307,3ADC301D0AD5B56DA90DB603D35E9BD9,1149404,4,1,1,1,1,1,4.4,8.866666667,"4,1,1,1,1,1"
32308,48668E3D1897BA322D8FD931966F5652,1149404,5,1,1,1,1,1,5,12,"5,1,1,1,1,1"
32309,31084E9FC0B82C87AE8CFEEB129D4721,112066,1,1,1,1,1,1,2.909090909,6.363636364,"1,1,1,1,1,1"
32310,7CC26CC1C1F221185B63BC29EA65FC20,112066,3,1,1,1,1,1,2.5,6.375,"3,1,1,1,1,1"
32311,EC009AA19889D9CE04008238050CECAA,121981,4,1,1,1,1,1,3.75,5,"4,1,1,1,1,1"
32312,BDCBFF4E4844F224F7881A5CA37C9FE5,121981,3,1,1,1,1,1,3.285714286,8.285714286,"3,1,1,1,1,1"
32313,7166C364A814B76DB8BE8ADCCC03FE24,121981,2,1,1,1,1,1,1.75,9,"2,1,1,1,1,1"
32314,81B993F97F2B92D7206568890F1E918B,99766,4,1,1,1,1,1,2.666666667,9.833333333,"4,1,1,1,1,1"
32315,34035B910A039DAA90EDFE0499337736,99766,2,1,1,1,1,1,4,8.571428571,"2,1,1,1,1,1"
32316,1780A279331C064C5751E8D8352B7891,99766,1,1,1,1,1,1,2.2,8.6,"1,1,1,1,1,1"
32317,C1AD2D0272E2CE0138BAE80161497E43,93344,4,1,1,1,1,1,4.428571429,8.214285714,"4,1,1,1,1,1"
32318,08F8F7F0D3E880B36DF1BDA6682DDE80,125274,4,1,1,1,1,1,2.25,14.5,"4,1,1,1,1,1"
32319,D63A3A07538DC78E5555E60463F5F286,125274,4,1,1,1,1,1,3.296296296,9.37037037,"4,1,1,1,1,1"
32320,8B1B7A9E8432F95D6A93FBD5A58D5F26,125274,4,1,1,1,1,1,4.8,14,"4,1,1,1,1,1"
32321,804698EAD9DC53C19DEC004F19275228,93440,4,1,1,1,1,1,4.37037037,5.740740741,"4,1,1,1,1,1"
32322,7879675EA015214863EEA567458409C0,93440,4,1,1,1,1,1,4.25,10.83333333,"4,1,1,1,1,1"
32323,4069D904591B7AE98E3AF20F82830352,93440,3,1,1,1,1,1,1.625,10.5,"3,1,1,1,1,1"
32324,851BB9357B1545018CDB0D4897716926,247814,3,1,1,1,1,1,5.166666667,8.388888889,"3,1,1,1,1,1"
32325,1CD8E4499CA198ED78157C17A0F94EAD,247814,4,1,1,1,1,1,5.090909091,11.18181818,"4,1,1,1,1,1"
32326,113F804BD71CA9325AB65C84783A01CE,247814,4,1,1,1,1,1,3.083333333,13.16666667,"4,1,1,1,1,1"
32327,DD29DC2AA96A95694B9C0BE8B633F857,247814,5,1,1,1,1,1,1.5,18.75,"5,1,1,1,1,1"
32328,E37CBBA24CAD00C5D5EE8293CA7339A7,290978,4,1,1,1,1,1,2.909090909,13.72727273,"4,1,1,1,1,1"
32329,8A26CC99481655C1A227164F84B75C9B,290978,4,1,1,1,1,1,1.909090909,11.90909091,"4,1,1,1,1,1"
32330,00D613AB022070B3058A3C99829B3906,290978,4,1,1,1,1,1,2.875,12.375,"4,1,1,1,1,1"
32331,82D9339A2001E7216294CE5D96A75132,290978,4,1,1,1,1,1,2.166666667,10.54166667,"4,1,1,1,1,1"
32332,80676F70E60AE33D655FA020CB2C9D3B,93517,4,1,1,1,1,1,3.684210526,9.157894737,"4,1,1,1,1,1"
32333,048AF00E174D98168CAA9BC120011454,93517,5,1,1,1,1,1,3.333333333,8.833333333,"5,1,1,1,1,1"
32334,3FD343155AA7182F5DBA00F92F14C49B,93517,5,1,1,1,1,1,1.142857143,19.42857143,"5,1,1,1,1,1"
32335,8A1E146AB49A8680C97D71585D33CE80,93333,5,1,1,1,1,1,2.636363636,14.27272727,"5,1,1,1,1,1"
32336,D8C8F77812CB99939801A1FCA59AC6AD,93333,5,1,1,1,1,1,1.769230769,11.15384615,"5,1,1,1,1,1"
32337,C01BE0FAF95039404826A597F40F8D30,93333,4,1,1,1,1,1,2.611111111,5.611111111,"4,1,1,1,1,1"
32338,27C0958A99590E59B33B4E2D59C149A0,93333,4,1,1,1,1,1,3.1,8,"4,1,1,1,1,1"
32340,4FAB9EAAF95A0D3DDA9B91C45521BE57,93345,5,1,1,1,1,1,2.666666667,11,"5,1,1,1,1,1"
32341,41DC55F879925F95DECE880C99D65DA8,93345,4,1,1,1,1,1,4.8,14.2,"4,1,1,1,1,1"
32342,0A2B95892178EC3C69CC140B2303C635,1149404,4,1,1,1,1,1,2.538461538,11.23076923,"4,1,1,1,1,1"
32343,9B525CB583CD9E64D91B5725AC2A2326,1149404,2,1,1,1,1,1,3.875,5.375,"2,1,1,1,1,1"
32344,970AB1E92EF5BA03E54F2FCBF57BAA59,1149404,4,1,1,1,1,1,3.052631579,11.36842105,"4,1,1,1,1,1"
32345,C2178A0A8A584DB7026EEA829BD338FC,1149404,5,1,1,1,1,1,1.25,8,"5,1,1,1,1,1"
32346,BC7E7B06D874636A8A0454CB84701D6A,112066,4,1,1,1,1,1,6.111111111,8.888888889,"4,1,1,1,1,1"
32347,39FDBC9A06CC926592F9CB3D11D7E555,112066,3,1,1,1,1,1,2.5,7.3,"3,1,1,1,1,1"
32348,B222871E06F48060B572BC2CFCB19458,112066,1,-1,-1,-1,-1,-1,7.222222222,5.777777778,"1,-1,-1,-1,-1,-1"
32349,163E4D5642578A81DB7CBB5A268D2732,121981,4,1,1,1,1,1,1.973684211,5.210526316,"4,1,1,1,1,1"
32350,EDFB8D82385B2EC79A368B1E7FB30CBF,121981,4,1,1,1,1,1,1.333333333,9.166666667,"4,1,1,1,1,1"
32351,03E0C34ABB9265732E42A5E6343A991D,121981,5,1,1,1,1,1,2.1,11.5,"5,1,1,1,1,1"
32352,07334DD0500F01EB4EF590288FB42C46,121981,4,1,1,1,1,1,3.028571429,8.6,"4,1,1,1,1,1"
32353,EE5ED9ECBE3A856B8230AEBD815E7977,99766,1,1,1,1,1,1,2.833333333,4.666666667,"1,1,1,1,1,1"
32354,6008AC44F516361AE6908C89B0326E6D,99766,2,1,1,1,1,1,1.333333333,13,"2,1,1,1,1,1"
32355,872DB700FC1641B4A0E14D99E6B482CE,247814,4,1,1,1,1,1,4.1,12.1,"4,1,1,1,1,1"
32356,F9E2C7044742C2360BE0DF02C8D52A31,247814,3,1,1,1,1,1,3.761904762,9.380952381,"3,1,1,1,1,1"
32357,F6341916AFDA099419441ECB05766E67,247814,4,1,1,1,1,1,2.6,7.1,"4,1,1,1,1,1"
32358,B3AAC90EDF07B188FAC62A598A713CEB,247814,2,1,1,1,1,1,4.333333333,9.142857143,"2,1,1,1,1,1"
32359,7DE6A4A804F5E0665B4DB1D846CB7F02,290978,4,1,1,1,1,1,2.181818182,16.27272727,"4,1,1,1,1,1"
32360,0369E094D60CAEC8EAF55057ABC6380E,290978,4,1,1,1,1,1,2.2,14.7,"4,1,1,1,1,1"
32361,E1825A22F9419F676F331C0DDFCE49EB,290978,4,1,1,1,1,1,3.1,12.3,"4,1,1,1,1,1"
32362,2C574E490818D7861E10B05FC6E95F82,290978,4,1,1,1,1,1,3.083333333,9.166666667,"4,1,1,1,1,1"
32363,82F31CE80438C6CBD7A078E9C3191F3F,93517,5,1,1,1,1,1,2.222222222,10.38888889,"5,1,1,1,1,1"
32364,D7E33D80F0F6F3DAA5E5E492D9B33F6F,93517,3,1,1,1,1,1,2.615384615,10.46153846,"3,1,1,1,1,1"
32365,8B314C8609B2E0FD619765E2E5434091,93517,3,1,1,1,1,1,5.074074074,7.740740741,"3,1,1,1,1,1"
32366,F55215D75ED38F5465F8F361DD37B53F,93333,4,1,1,1,1,1,1.083333333,11.25,"4,1,1,1,1,1"
32367,782E1CC9B67BE4CA2C1D8C6B0B9B6FED,93333,4,1,1,1,1,1,2.277777778,7.111111111,"4,1,1,1,1,1"
32368,4E459E2958F35907415DAF837A278A37,93333,5,1,1,1,1,1,1.333333333,12.33333333,"5,1,1,1,1,1"
32369,77ADD2BB4FA372FFD39F3E5A7FC86149,93333,3,1,0,1,1,1,1.666666667,3.666666667,"3,1,0,1,1,1"
32370,9852B4276FCF919E40CCF4DD67EA8931,93345,4,1,1,1,1,1,1,13.16666667,"4,1,1,1,1,1"
32371,248FF3D44BF0A89036A22622C89205E3,93345,3,1,1,1,1,1,5.4375,10,"3,1,1,1,1,1"
32372,8E466F1197199EB53C6DCE1BFBDAC5C5,93345,4,1,1,1,1,1,2.5,8.818181818,"4,1,1,1,1,1"
32373,59D260B42250269B475C5B09697F653F,93345,4,1,1,1,1,1,1.333333333,8.888888889,"4,1,1,1,1,1"
32374,12C30E591287CE11BF86D60BCCFD3577,1149404,3,1,1,1,1,1,2.782608696,7.086956522,"3,1,1,1,1,1"
32375,A294E3B165EFA3EBE754387EE29FC389,1149404,4,1,1,1,1,1,2.434782609,10.13043478,"4,1,1,1,1,1"
32376,089EDD948C1CF5DD884188086A64611E,1149404,4,1,1,1,1,1,2.727272727,7.727272727,"4,1,1,1,1,1"
32377,03AF43BA299D0805E00638307169D092,1149404,5,1,1,1,1,1,2,9.666666667,"5,1,1,1,1,1"
32378,6C1D39CEE7B7C94FB487673EAFFEB3EB,112066,4,1,1,1,1,1,2.55,8.65,"4,1,1,1,1,1"
32379,E0917E3A27782FF5A158DEBFB3B5CD31,112066,1,1,1,1,1,1,4.212121212,5.424242424,"1,1,1,1,1,1"
32380,A0A784F6FAF6AD6821DEFC779EBD2F01,112066,5,1,1,1,1,1,3,5.2,"5,1,1,1,1,1"
32381,9208BAB4B29D4FC95E2FCBCE4AF5FA40,121981,3,1,1,1,1,1,4.428571429,8.928571429,"3,1,1,1,1,1"
32382,B59A45AFB768C4AA974AE0824FA25D07,121981,4,1,1,1,1,1,4.2,11.6,"4,1,1,1,1,1"
32383,571925E8AF177B28B1BE576EC41FAD24,93364,4,1,1,1,1,1,1.722222222,11.77777778,"4,1,1,1,1,1"
32384,4098C42BE7B4E9541AF8303C5D9B7047,93364,5,1,1,1,1,1,2.555555556,11.11111111,"5,1,1,1,1,1"
32385,CDCD6476B2C3CF6E83982022BA141CC1,93364,5,1,1,1,1,1,3,12,"5,1,1,1,1,1"
32386,D9B4525F8F6DB844EBE5F33AB6EF5089,93401,4,1,1,1,1,1,2.285714286,16.42857143,"4,1,1,1,1,1"
32387,86BAE4B134F56F80136CAFFCB017F4B9,93401,4,1,1,1,1,1,2.391304348,7.52173913,"4,1,1,1,1,1"
32388,AD3D1515FE4217B42C5D615D5AC4999C,93440,3,1,1,1,1,1,1.705882353,8.117647059,"3,1,1,1,1,1"
32389,4DEC7DF0B33EDF16316068E3D074CE96,93440,5,1,1,1,1,1,0.5,8.375,"5,1,1,1,1,1"
32390,A2194F8CEC4A2B156E1D6AAFEF47F1A8,246797,5,1,1,1,1,1,2.375,8.0625,"5,1,1,1,1,1"
32391,3298D9D8557D6B05CB9D7D6F925E3167,246797,5,1,1,1,1,1,3.076923077,9.230769231,"5,1,1,1,1,1"
32392,EAFB1EA54D28F74C8708DB61FE9AC081,673080,4,1,1,1,1,1,3.153846154,9,"4,1,1,1,1,1"
32393,1DB10D3091B26596EEA71047C501C42A,673080,3,-1,-1,-1,-1,-1,16,8,"3,-1,-1,-1,-1,-1"
32394,EEEAD1D31236210F51C1431249DE02B3,125274,3,1,1,1,1,1,2.8,8.24,"3,1,1,1,1,1"
32395,16C16B4C731A983AF394148832E9FD25,125274,5,1,1,1,1,1,2,15.6,"5,1,1,1,1,1"
32396,0462734BDFB4E4B4304A0EF6ADE0FBBD,93344,3,1,1,1,1,1,2.888888889,11.22222222,"3,1,1,1,1,1"
32397,7E0988B8C6D0CD6AE3FB4E8AF9E1CA38,93344,2,1,1,1,1,1,6.6,8.2,"2,1,1,1,1,1"
32398,E33863A34A038C7957257F78EF36AB44,99766,3,1,1,1,1,1,4.333333333,14.66666667,"3,1,1,1,1,1"
32399,F54605D39B5692A9408897BF763B92F5,93517,1,1,1,1,1,1,7.25,7.5,"1,1,1,1,1,1"
32400,7F019270CB2489C7A48431541608FAF7,93345,5,1,1,1,1,1,1.333333333,14.88888889,"5,1,1,1,1,1"
32401,E0BE658ADE1437B80C8E883B8E43FE76,93364,3,1,1,1,1,1,1.555555556,12.33333333,"3,1,1,1,1,1"
32402,4539BB9BBE379BA5D496C6CDED2AEE79,93364,4,1,1,1,1,1,1.217391304,11.30434783,"4,1,1,1,1,1"
32403,F494CAAC6D866B93BAB41E67635FD02D,93364,4,1,1,1,1,1,2.25,18.75,"4,1,1,1,1,1"
32404,CD5D8FC427179354B203AEC769E8E484,93364,3,1,1,1,1,1,3.411764706,10.94117647,"3,1,1,1,1,1"
32405,7460E22A4AA8406A67FFE5BDDA027B3F,93401,3,1,1,1,1,1,5.608695652,9.739130435,"3,1,1,1,1,1"
32406,1A5D3DB79B8F57899AF602BB4113E43E,93401,5,1,1,1,1,1,1.9,11.5,"5,1,1,1,1,1"
32407,2626461674C1455769EC6CB38A3F9D8A,93401,5,1,1,1,1,1,1.555555556,7.888888889,"5,1,1,1,1,1"
32408,EB958CB0CF542CE849D53DFBCC5D5E16,93401,3,1,1,1,1,1,4.555555556,12.22222222,"3,1,1,1,1,1"
32409,BDB40A315BA32FA103FA3230F07B5B47,93440,1,1,1,1,1,1,2,7.75,"1,1,1,1,1,1"
32410,09A2F3583128503B94E88818F82D0418,93440,5,1,1,1,1,1,2.363636364,10.54545455,"5,1,1,1,1,1"
32411,D8B03684146D9664FFEFFE982AFD10F2,93440,4,1,1,1,1,1,1.625,11.625,"4,1,1,1,1,1"
32412,3F04BBA5C9AFBC8AAF086979378E4D5C,246797,4,1,1,1,1,1,2.6,6.533333333,"4,1,1,1,1,1"
32413,5442989B7747D973A83F04543D66FCD4,246797,5,1,1,1,1,1,1.888888889,17,"5,1,1,1,1,1"
32414,30D4D9914C73CA65642F839C571056D3,246797,2,1,1,1,1,1,4.766666667,6.866666667,"2,1,1,1,1,1"
32415,21A17A87ACBD9060CA072A3CA23EFBE3,246797,3,1,1,1,1,1,3.6,14.4,"3,1,1,1,1,1"
32416,D3FD7B522FA7147969548DAE1E6E996B,673080,5,1,1,1,1,1,4.272727273,10.90909091,"5,1,1,1,1,1"
32417,07A847715F7EE6F7C3327656F9463FC4,673080,5,1,1,1,1,1,1.5,17.5,"5,1,1,1,1,1"
32418,DF5D977FE71A306D9744EA77DB1F5E5A,673080,5,1,1,1,1,1,4.166666667,11.16666667,"5,1,1,1,1,1"
32419,7331FDA4C6E5BB542F2A185A29F75207,673080,3,1,1,1,1,1,2.366666667,8.1,"3,1,1,1,1,1"
32420,A67DC9FF5A7E52FCC462E6E791B629F2,125274,4,1,1,1,1,1,2.777777778,10.33333333,"4,1,1,1,1,1"
32421,6E52043C37D0526ED50198B082EDE4DB,125274,4,1,1,1,1,1,2.5,15.25,"4,1,1,1,1,1"
32422,E45326994B8D790A322393049499DEA3,125274,5,1,1,1,1,1,2.375,7.75,"5,1,1,1,1,1"
32423,C1A45EC55A2DD2183AF063D4296373AA,93344,2,1,1,1,1,1,5.333333333,5.833333333,"2,1,1,1,1,1"
32424,C5DE918BF9913C363003767DBC957EBB,93344,4,1,1,1,1,1,2.166666667,9.666666667,"4,1,1,1,1,1"
32425,0643E93801D261F4669363AFC9B37A50,93344,3,1,1,1,1,1,4.652173913,8.782608696,"3,1,1,1,1,1"
32426,848EF63F406A5D27E900FCB3E53C3170,99766,2,-1,-1,-1,-1,-1,7.285714286,6.857142857,"2,-1,-1,-1,-1,-1"
32427,AFC075A50C96A67FD3255184F39CDBD7,99766,1,1,1,1,1,1,2.181818182,7.772727273,"1,1,1,1,1,1"
32428,FFC9661D61AEC925D262D78FDB4F641F,99766,3,1,1,1,1,1,5.6,7.6,"3,1,1,1,1,1"
32429,418A39CF6C9023221DB646DA3D7570A3,93364,5,1,1,1,1,1,1,13.66666667,"5,1,1,1,1,1"
32430,84A71605EB3DF5DD2FD474974C507E6E,93364,5,1,1,1,1,1,1.866666667,11.26666667,"5,1,1,1,1,1"
32431,A9D48B8DE34AC0AE9834D4974BDAFF0E,93364,5,1,1,1,1,1,2.916666667,14.25,"5,1,1,1,1,1"
32432,A058E120AF180100AB1F8152AA40007B,93401,4,1,1,1,1,1,2.666666667,11.06666667,"4,1,1,1,1,1"
32433,D0A646BEA34104573E8B36C7343F79B1,93401,3,1,1,1,1,1,2.842105263,7.473684211,"3,1,1,1,1,1"
32434,D424D4BED0B75B962B6DE6BE113B5942,93401,4,1,1,1,1,1,1.6,16.8,"4,1,1,1,1,1"
32435,3A80424022FA965EF845E506ACCB4C0B,93401,5,1,1,1,1,1,1.909090909,8.090909091,"5,1,1,1,1,1"
32436,8398D73419BDFFA8B3AC9D23ED4D7C32,93440,4,1,1,1,1,1,2.571428571,8.857142857,"4,1,1,1,1,1"
32437,BC1352D8C9B0B3B3942F39ADDB1EF08A,93440,2,1,1,1,1,1,2.956521739,10.04347826,"2,1,1,1,1,1"
32438,08923F87A79554335268B08C98314515,93440,3,1,1,1,1,1,1.933333333,9.2,"3,1,1,1,1,1"
32439,36D61BEDB088889B805E363304FF7B09,246797,5,1,1,1,1,1,2.615384615,10.23076923,"5,1,1,1,1,1"
32440,48DA0AE16BB7D984EAE82ACBF2873BCF,246797,2,1,1,1,1,1,3.352941176,7.352941176,"2,1,1,1,1,1"
32441,44C075C9C16074AD9E57A64E7A0B9DD8,246797,1,1,1,1,1,1,3,6.454545455,"1,1,1,1,1,1"
32442,5FB7483BF2BBDEB951C497BEAD2989EF,246797,2,1,1,1,1,1,7,8.2,"2,1,1,1,1,1"
32444,72D296D883BE0D19E4BAB721D10B5C57,673080,4,1,1,1,1,1,3.7,8,"4,1,1,1,1,1"
32445,0764983E4CC9763B60605DE0B8361730,673080,3,1,1,1,1,1,4,14.625,"3,1,1,1,1,1"
32446,EA951E1930B61557BF1D8C2E84FDD694,673080,3,1,1,1,1,1,4.85,7.3,"3,1,1,1,1,1"
32447,3F8B9347EB5F055B7B0111C397D7CC30,125274,5,1,1,1,1,1,2.75,8.833333333,"5,1,1,1,1,1"
32448,2C85A792C99A082C62B892192CC881D8,125274,3,1,1,1,1,1,1.615384615,5.384615385,"3,1,1,1,1,1"
32449,A919A086058E331C21FE7E5C941C48DB,93344,4,1,1,1,1,1,1.923076923,5.769230769,"4,1,1,1,1,1"
32450,66C539E3B9495B816BFE4F5BF23F0291,93344,4,1,1,1,1,1,1.545454545,9.515151515,"4,1,1,1,1,1"
32451,7C939AFE7040DBC4472196A07872613B,93344,4,1,1,1,1,1,3.538461538,8.153846154,"4,1,1,1,1,1"
32452,9C95A87B6ADE29B317DFE601AF0F5090,93344,4,1,1,1,1,1,2.2,11.8,"4,1,1,1,1,1"
32453,7CF367B58BC9655735586EEEF86925F5,99766,5,1,1,1,1,1,0.666666667,9.166666667,"5,1,1,1,1,1"
32454,391C59969022EF7269AB88FA5AA1555E,99766,4,1,1,1,1,1,1.214285714,12,"4,1,1,1,1,1"
32455,A9F35381435B7AA452F0DFC3AFE2B56E,99766,2,1,1,1,1,1,3.230769231,7.692307692,"2,1,1,1,1,1"
32456,3E927363621721D46EA9FB35385A3C87,121981,4,1,1,1,1,1,3.8125,6.875,"4,1,1,1,1,1"
32457,F805740E9A28B7ADAC69BC4971D96794,121981,3,1,1,1,1,1,1.45,6.5,"3,1,1,1,1,1"
32458,B7187B617DDBE4E1CC3C0B6D87DEF3CC,121981,5,1,1,1,1,1,3.583333333,10.25,"5,1,1,1,1,1"
32459,35E2EDF98CF29CD2A86082363C3C29C8,112066,4,1,1,1,1,1,1.555555556,16.77777778,"4,1,1,1,1,1"
32460,71AB36FB33E9CC3DFAC21EB0D01960DB,112066,3,1,1,1,1,1,2.888888889,4.555555556,"3,1,1,1,1,1"
32461,4036EC509CEBBA9A4E59C516A93A6891,1149404,5,1,1,1,1,1,3.333333333,11.16666667,"5,1,1,1,1,1"
32462,C37326F69741844099CB8A876CA14BBE,1149404,2,1,1,1,1,1,3.333333333,3.833333333,"2,1,1,1,1,1"
32463,572178DB512E2389D97DB516A8BCD495,93345,4,1,1,1,1,1,4.285714286,8,"4,1,1,1,1,1"
32464,2F257669C913C9AF8A3A92310365C33C,93345,4,1,1,1,1,1,5.9,11.6,"4,1,1,1,1,1"
32466,EE6473530ECF4AC8CEC69ACEADDCF3A1,93333,5,1,1,1,1,1,1.2,16.8,"5,1,1,1,1,1"
32467,1ACE2F53055063A772F5F3720CAFAE00,93333,4,1,1,1,1,1,2.166666667,7.5,"4,1,1,1,1,1"
32468,ED0706008848804984FDE334CD98B6FB,93333,4,1,1,1,1,1,2.166666667,13.5,"4,1,1,1,1,1"
32469,D83B0476D8B0D820AF98FD44DC2BE760,93517,5,1,1,1,1,1,3.090909091,10.27272727,"5,1,1,1,1,1"
32470,A6E22751DA0D77864FEEB1096F9F9746,93517,1,1,1,1,1,1,2.583333333,4.666666667,"1,1,1,1,1,1"
32471,47E5CAC301E145E2770ADA0933ECFD91,290978,2,1,1,1,1,1,5.111111111,7.555555556,"2,1,1,1,1,1"
32472,5A25C0A4B474F7B1BCF0526B6B1914AD,290978,4,1,1,1,1,1,2.631578947,12.47368421,"4,1,1,1,1,1"
32473,BBFE734AC8985A524264D51070E9DC06,247814,5,1,1,1,1,1,2.48,11,"5,1,1,1,1,1"
32474,0CDD0C97E5267B6CA6F7482279EE8AB0,247814,5,1,1,1,1,1,3.1,14.2,"5,1,1,1,1,1"
32475,DCEA75400DA9F4EB6B51D22CE512359C,93440,4,1,1,1,1,1,2,11.3,"4,1,1,1,1,1"
32476,43E0D1AE31751EBAEFF5517311F4CBA5,93440,5,1,1,1,1,1,3.3,13.9,"5,1,1,1,1,1"
32477,F9C000BE110637157D6042C97BCA4394,125274,3,1,1,1,1,1,6.666666667,14.33333333,"3,1,1,1,1,1"
32478,A02A74A3CA8C039142A177FAD026377A,125274,5,1,1,1,1,1,2.37037037,8.185185185,"5,1,1,1,1,1"
32479,D56FD622E617A8BE6239DDFBC62F37C2,99766,5,1,1,1,1,1,2.238095238,12.9047619,"5,1,1,1,1,1"
32480,F2DB78C2E3E4EDA24AA055A24BD68CBC,99766,3,1,1,1,1,1,6.6,9.2,"3,1,1,1,1,1"
32481,3F48C7C110138B08212AE1C535206E90,121981,4,1,1,1,1,1,3.294117647,9.058823529,"4,1,1,1,1,1"
32482,45D9F24777D9EE06E9EF53EF14EBA75E,121981,4,1,1,1,1,1,2.37037037,9.962962963,"4,1,1,1,1,1"
32483,79CD950DE3A35CFFAA059640CEB2D44F,121981,5,1,1,1,1,1,3.045454545,8.590909091,"5,1,1,1,1,1"
32484,FE457E1F6A3BFFA07CEE4232F38E168A,112066,4,1,1,1,1,1,3.307692308,13.38461538,"4,1,1,1,1,1"
32485,45B3E812330BEB0FE37BAF6B67F28073,112066,5,1,1,1,1,1,1.357142857,10.71428571,"5,1,1,1,1,1"
32486,C02E0D941ABA2F32D5A61923F41399A9,112066,4,1,1,1,1,1,1.714285714,13.71428571,"4,1,1,1,1,1"
32487,9F5B0AE6DDC66A00FC0D13E0805EBB3B,1149404,3,1,1,1,1,1,3.2,7.133333333,"3,1,1,1,1,1"
32488,0CB1388D1AA5329C4833A624E8D50E5F,1149404,4,1,1,1,1,1,3.64,7.24,"4,1,1,1,1,1"
32489,09B07BE5F25BFD678BA2FDFEB3B087C0,1149404,4,1,1,1,1,0,4,7.2,"4,1,1,1,1,0"
32490,878E5C187058C4939C6564DC76D6C884,1149404,4,1,1,1,1,1,2.852941176,7.264705882,"4,1,1,1,1,1"
